<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.05.12	12:00:00	3909.0	3913.1	3896.1	3905.9	6981	0	4
2022.05.12	13:00:00	3905.9	3919.9	3903.3	3917.0	5414	0	6
2022.05.12	14:00:00	3917.0	3929.4	3889.4	3893.8	7336	0	6
2022.05.12	15:00:00	3893.8	3913.1	3891.6	3904.1	6599	0	6
2022.05.12	16:00:00	3904.1	3920.6	3877.4	3894.1	21651	0	6
2022.05.12	17:00:00	3894.4	3950.4	3881.6	3948.1	33689	0	6
2022.05.12	18:00:00	3948.6	3966.0	3894.9	3894.9	24994	0	6
2022.05.12	19:00:00	3895.1	3931.9	3889.6	3912.6	23394	0	6
2022.05.12	20:00:00	3912.6	3918.9	3871.9	3878.6	21274	0	6
2022.05.12	21:00:00	3878.4	3887.4	3859.6	3865.4	19263	0	6
2022.05.12	22:00:00	3865.4	3934.4	3861.6	3932.1	26299	0	6
2022.05.12	23:00:00	3932.4	3933.6	3930.6	3931.4	55	0	6
2022.05.13	01:00:00	3928.5	3928.7	3924.0	3926.7	620	0	6
2022.05.13	02:00:00	3926.7	3948.2	3926.4	3946.2	2336	0	6
2022.05.13	03:00:00	3946.2	3956.0	3942.0	3954.4	3033	0	6
2022.05.13	04:00:00	3954.4	3963.5	3952.2	3959.0	2747	0	6
2022.05.13	05:00:00	3959.0	3962.2	3957.2	3959.2	1867	0	6
2022.05.13	06:00:00	3959.2	3977.2	3958.5	3971.0	2547	0	6
2022.05.13	07:00:00	3971.0	3972.2	3964.0	3970.5	1630	0	6
2022.05.13	08:00:00	3970.5	3975.0	3966.5	3970.5	2583	0	6
2022.05.13	09:00:00	3970.5	3972.0	3958.2	3966.0	3956	0	6
2022.05.13	10:00:00	3966.0	3979.4	3955.0	3970.0	7487	0	6
2022.05.13	11:00:00	3970.0	3979.2	3968.0	3973.4	3836	0	6
2022.05.13	12:00:00	3973.4	3980.7	3966.2	3968.5	3633	0	6
2022.05.13	13:00:00	3968.5	3977.5	3965.2	3976.2	3335	0	6
2022.05.13	14:00:00	3976.2	3991.2	3972.0	3989.5	2933	0	6
2022.05.13	15:00:00	3989.5	3991.5	3983.2	3985.2	3371	0	6
2022.05.13	16:00:00	3985.2	3998.2	3963.7	3994.1	14743	0	6
2022.05.13	17:00:00	3994.2	4023.0	3992.2	4017.0	15584	0	6
2022.05.13	18:00:00	4017.0	4026.0	4010.7	4023.7	10562	0	6
2022.05.13	19:00:00	4023.7	4040.0	4015.0	4026.0	6181	0	6
2022.05.13	20:00:00	4026.0	4030.0	3999.2	4001.5	9988	0	6
2022.05.13	21:00:00	4001.2	4014.0	3980.0	4013.7	13925	0	6
2022.05.13	22:00:00	4013.5	4033.5	4006.7	4024.5	13335	0	6
2022.05.13	23:00:00	4024.7	4024.7	4023.2	4023.7	43	0	6
2022.05.16	01:00:00	4040.0	4042.0	4036.2	4038.7	1238	0	6
2022.05.16	02:00:00	4038.9	4045.7	4033.2	4039.7	2301	0	6
2022.05.16	03:00:00	4039.7	4040.5	4029.0	4034.5	3470	0	6
2022.05.16	04:00:00	4034.5	4039.0	4013.7	4015.5	3756	0	6
2022.05.16	05:00:00	4015.5	4015.5	3991.0	4000.5	4559	0	6
2022.05.16	06:00:00	4000.5	4002.7	3986.0	3996.0	3156	0	6
2022.05.16	07:00:00	3996.0	4006.2	3994.5	4003.7	2206	0	6
2022.05.16	08:00:00	4003.9	4008.1	4000.7	4004.5	2860	0	6
2022.05.16	09:00:00	4004.7	4005.7	3991.0	3997.2	4345	0	6
2022.05.16	10:00:00	3997.2	4008.5	3986.2	4001.6	7364	0	6
2022.05.16	11:00:00	4001.6	4019.5	4001.2	4019.4	4379	0	6
2022.05.16	12:00:00	4019.4	4020.5	4004.5	4005.9	2975	0	6
2022.05.16	13:00:00	4006.0	4013.5	4005.7	4009.7	2805	0	6
2022.05.16	14:00:00	4009.9	4015.5	4007.7	4013.2	2764	0	6
2022.05.16	15:00:00	4013.2	4030.5	4009.0	4015.7	3962	0	6
2022.05.16	16:00:00	4015.7	4020.7	3983.5	3995.0	17924	0	4
2022.05.16	17:00:00	3995.2	4026.0	3984.5	3993.2	25187	0	6
2022.05.16	18:00:00	3992.7	4025.0	3987.5	4022.5	19028	0	4
2022.05.16	19:00:00	4022.7	4028.5	4002.2	4006.0	14385	0	6
2022.05.16	20:00:00	4005.7	4036.2	4001.2	4028.2	13825	0	6
2022.05.16	21:00:00	4028.5	4047.5	4022.7	4038.2	12317	0	1
2022.05.16	22:00:00	4038.0	4041.7	4001.2	4010.5	14941	0	6
2022.05.16	23:00:00	4010.2	4011.5	4009.5	4010.2	68	0	6
2022.05.17	01:00:00	4009.3	4011.3	4008.8	4009.5	279	0	6
2022.05.17	02:00:00	4009.5	4012.8	4006.3	4012.3	854	0	6
2022.05.17	03:00:00	4012.3	4022.5	4007.5	4016.5	2528	0	3
2022.05.17	04:00:00	4016.3	4028.3	4014.3	4027.0	2470	0	6
2022.05.17	05:00:00	4027.0	4027.4	4016.0	4017.8	1796	0	6
2022.05.17	06:00:00	4017.8	4022.8	4016.8	4020.8	1258	0	6
2022.05.17	07:00:00	4020.8	4025.5	4020.5	4024.0	1071	0	6
2022.05.17	08:00:00	4024.0	4030.5	4022.5	4029.0	1343	0	6
2022.05.17	09:00:00	4029.0	4032.8	4025.9	4032.5	1844	0	6
2022.05.17	10:00:00	4032.5	4046.0	4027.8	4042.3	4574	0	6
2022.05.17	11:00:00	4042.3	4074.5	4042.0	4066.5	4867	0	6
2022.05.17	12:00:00	4066.5	4082.0	4065.0	4080.5	3513	0	6
2022.05.17	13:00:00	4080.5	4087.5	4074.3	4074.5	3347	0	6
2022.05.17	14:00:00	4074.5	4079.5	4067.5	4068.0	3611	0	6
2022.05.17	15:00:00	4068.2	4072.5	4059.3	4070.3	5444	0	6
2022.05.17	16:00:00	4070.3	4076.0	4051.8	4059.8	12984	0	6
2022.05.17	17:00:00	4060.0	4069.3	4033.8	4045.8	14718	0	6
2022.05.17	18:00:00	4045.8	4068.0	4044.3	4062.4	8748	0	6
2022.05.17	19:00:00	4062.3	4077.0	4053.8	4070.3	8592	0	1
2022.05.17	20:00:00	4070.3	4079.3	4062.5	4071.0	7613	0	6
2022.05.17	21:00:00	4070.8	4085.3	4043.0	4078.5	22749	0	6
2022.05.17	22:00:00	4078.5	4091.5	4075.5	4090.8	13371	0	6
2022.05.17	23:00:00	4090.3	4090.5	4087.3	4087.3	60	0	7
2022.05.18	01:00:00	4096.4	4097.4	4092.9	4093.1	407	0	6
2022.05.18	02:00:00	4093.4	4093.9	4087.6	4088.4	963	0	6
2022.05.18	03:00:00	4088.4	4091.9	4085.6	4086.9	1727	0	6
2022.05.18	04:00:00	4086.9	4088.1	4076.6	4081.1	2186	0	6
2022.05.18	05:00:00	4081.1	4086.1	4078.9	4083.1	1799	0	6
2022.05.18	06:00:00	4082.9	4084.6	4069.9	4075.6	1460	0	6
2022.05.18	07:00:00	4075.6	4080.4	4073.4	4075.1	1143	0	6
2022.05.18	08:00:00	4075.1	4084.9	4074.9	4083.9	1839	0	6
2022.05.18	09:00:00	4083.9	4086.0	4075.6	4076.6	2210	0	6
2022.05.18	10:00:00	4076.8	4077.6	4067.6	4072.1	5697	0	6
2022.05.18	11:00:00	4072.1	4076.6	4067.9	4073.1	3267	0	6
2022.05.18	12:00:00	4073.1	4081.4	4070.9	4081.4	2370	0	6
2022.05.18	13:00:00	4081.4	4083.9	4068.1	4069.6	2651	0	6
2022.05.18	14:00:00	4069.6	4071.4	4053.4	4054.4	3589	0	6
2022.05.18	15:00:00	4054.4	4064.0	4041.1	4041.6	3856	0	6
2022.05.18	16:00:00	4041.6	4045.6	4015.1	4017.6	12968	0	6
2022.05.18	17:00:00	4017.9	4027.4	4005.6	4013.6	16084	0	6
2022.05.18	18:00:00	4013.9	4013.9	3968.9	3970.9	9892	0	6
2022.05.18	19:00:00	3970.9	3977.6	3958.4	3976.6	10357	0	6
2022.05.18	20:00:00	3976.5	3976.6	3930.6	3936.1	9841	0	6
2022.05.18	21:00:00	3935.9	3945.1	3921.1	3923.1	12230	0	6
2022.05.18	22:00:00	3922.9	3933.4	3911.9	3927.6	15775	0	6
2022.05.18	23:00:00	3926.6	3930.4	3923.9	3924.1	120	0	6
2022.05.19	01:00:00	3916.2	3921.5	3916.0	3920.0	778	0	6
2022.05.19	02:00:00	3920.1	3921.0	3900.7	3901.0	2407	0	6
2022.05.19	03:00:00	3901.0	3913.5	3897.0	3907.7	3584	0	6
2022.05.19	04:00:00	3908.0	3912.2	3899.2	3906.7	3436	0	6
2022.05.19	05:00:00	3907.0	3924.0	3906.0	3923.5	2495	0	6
2022.05.19	06:00:00	3923.5	3935.7	3922.7	3932.6	3167	0	6
2022.05.19	07:00:00	3932.6	3935.2	3928.5	3931.7	1561	0	6
2022.05.19	08:00:00	3931.7	3934.7	3916.5	3920.2	3227	0	6
2022.05.19	09:00:00	3920.2	3926.0	3915.9	3918.2	3721	0	6
2022.05.19	10:00:00	3918.5	3919.2	3875.7	3894.0	10658	0	6
2022.05.19	11:00:00	3894.0	3895.7	3869.2	3869.5	6998	0	6
2022.05.19	12:00:00	3869.5	3874.5	3858.7	3863.2	5841	0	6
2022.05.19	13:00:00	3863.2	3886.5	3861.2	3886.0	5349	0	6
2022.05.19	14:00:00	3886.0	3901.2	3875.5	3895.7	6215	0	6
2022.05.19	15:00:00	3895.7	3896.9	3874.7	3882.5	6603	0	6
2022.05.19	16:00:00	3882.5	3923.0	3876.5	3891.7	17397	0	6
2022.05.19	17:00:00	3891.5	3924.7	3885.7	3897.5	24275	0	6
2022.05.19	18:00:00	3897.5	3938.8	3888.0	3924.4	19071	0	6
2022.05.19	19:00:00	3924.5	3935.8	3893.8	3905.0	15551	0	6
2022.05.19	20:00:00	3904.8	3928.0	3888.8	3922.8	17371	0	6
2022.05.19	21:00:00	3923.0	3937.0	3905.5	3933.5	18528	0	6
2022.05.19	22:00:00	3933.5	3946.5	3895.8	3900.3	19604	0	6
2022.05.19	23:00:00	3900.2	3900.5	3897.3	3897.8	74	0	6
2022.05.20	01:00:00	3908.3	3908.8	3903.8	3905.5	541	0	6
2022.05.20	02:00:00	3905.5	3913.3	3902.3	3911.0	1268	0	6
2022.05.20	03:00:00	3911.0	3923.5	3911.0	3917.3	2247	0	6
2022.05.20	04:00:00	3917.3	3932.8	3916.0	3928.8	2696	0	6
2022.05.20	05:00:00	3928.8	3930.5	3919.0	3929.8	2245	0	6
2022.05.20	06:00:00	3929.8	3930.3	3922.8	3925.3	1721	0	6
2022.05.20	07:00:00	3925.3	3934.8	3924.0	3933.8	1595	0	6
2022.05.20	08:00:00	3933.8	3936.5	3927.8	3932.5	2092	0	6
2022.05.20	09:00:00	3932.5	3935.9	3918.4	3923.3	3384	0	6
2022.05.20	10:00:00	3923.3	3943.8	3920.0	3939.4	5669	0	6
2022.05.20	11:00:00	3939.4	3949.5	3932.3	3944.3	3563	0	6
2022.05.20	12:00:00	3944.3	3952.3	3940.3	3942.5	3133	0	6
2022.05.20	13:00:00	3942.5	3946.8	3940.3	3942.5	2324	0	6
2022.05.20	14:00:00	3942.5	3951.5	3937.0	3945.8	2701	0	6
2022.05.20	15:00:00	3945.8	3947.5	3932.3	3938.5	2875	0	6
2022.05.20	16:00:00	3938.5	3945.8	3922.0	3933.5	15944	0	6
2022.05.20	17:00:00	3933.5	3938.0	3880.0	3881.0	17130	0	6
2022.05.20	18:00:00	3880.8	3884.8	3860.0	3867.0	15575	0	6
2022.05.20	19:00:00	3867.3	3868.8	3824.0	3835.0	15147	0	6
2022.05.20	20:00:00	3834.8	3845.9	3810.5	3839.8	17489	0	6
2022.05.20	21:00:00	3839.8	3853.3	3819.0	3840.3	17233	0	6
2022.05.20	22:00:00	3840.3	3904.5	3828.3	3901.3	19613	0	6
2022.05.20	23:00:00	3901.0	3905.0	3901.0	3904.5	109	0	6
2022.05.23	01:00:00	3924.0	3930.5	3920.7	3929.2	1406	0	6
2022.05.23	02:00:00	3929.2	3940.2	3929.2	3938.5	2390	0	6
2022.05.23	03:00:00	3938.2	3944.2	3933.0	3942.0	2961	0	6
2022.05.23	04:00:00	3941.7	3945.2	3935.7	3937.0	3113	0	6
2022.05.23	05:00:00	3937.0	3938.2	3923.7	3929.0	2584	0	6
2022.05.23	06:00:00	3929.0	3935.0	3928.5	3933.0	1905	0	6
2022.05.23	07:00:00	3933.0	3941.2	3932.0	3934.2	1340	0	6
2022.05.23	08:00:00	3934.2	3950.5	3932.0	3944.2	2502	0	6
2022.05.23	09:00:00	3944.0	3957.2	3941.5	3956.0	3591	0	6
2022.05.23	10:00:00	3956.0	3957.5	3937.5	3944.2	6753	0	6
2022.05.23	11:00:00	3944.2	3951.2	3914.5	3922.0	6507	0	6
2022.05.23	12:00:00	3922.0	3935.2	3917.0	3925.4	4552	0	6
2022.05.23	13:00:00	3925.4	3950.7	3923.7	3949.4	4124	0	6
2022.05.23	14:00:00	3949.5	3951.0	3933.0	3939.2	4639	0	6
2022.05.23	15:00:00	3939.5	3947.0	3932.7	3936.0	4238	0	6
2022.05.23	16:00:00	3936.0	3949.5	3916.2	3927.2	16242	0	6
2022.05.23	17:00:00	3927.5	3955.2	3909.2	3944.5	23796	0	6
2022.05.23	18:00:00	3944.2	3975.5	3940.2	3970.0	15756	0	1
2022.05.23	19:00:00	3970.0	3981.7	3958.5	3965.2	10699	0	6
2022.05.23	20:00:00	3965.2	3973.7	3945.7	3972.7	9436	0	6
2022.05.23	21:00:00	3973.0	3982.9	3966.7	3968.2	10814	0	6
2022.05.23	22:00:00	3968.2	3978.2	3955.2	3975.2	12823	0	6
2022.05.23	23:00:00	3975.2	3976.4	3975.2	3976.2	13	0	7
2022.05.24	01:00:00	3940.2	3948.4	3938.4	3947.7	1315	0	6
2022.05.24	02:00:00	3947.7	3951.9	3941.9	3950.4	1776	0	6
2022.05.24	03:00:00	3950.4	3952.7	3943.4	3945.7	2582	0	6
2022.05.24	04:00:00	3945.7	3949.4	3940.2	3945.2	2678	0	6
2022.05.24	05:00:00	3945.2	3945.9	3939.4	3942.9	1815	0	6
2022.05.24	06:00:00	3942.9	3944.7	3939.7	3943.8	1176	0	6
2022.05.24	07:00:00	3943.9	3944.9	3935.7	3936.9	990	0	6
2022.05.24	08:00:00	3936.9	3939.2	3923.9	3925.9	2432	0	6
2022.05.24	09:00:00	3925.9	3930.2	3915.9	3922.2	3056	0	6
2022.05.24	10:00:00	3922.2	3931.9	3912.7	3924.6	6720	0	6
2022.05.24	11:00:00	3924.4	3927.9	3913.1	3915.4	4996	0	6
2022.05.24	12:00:00	3915.4	3929.9	3914.9	3927.6	2992	0	6
2022.05.24	13:00:00	3927.6	3935.2	3923.9	3929.9	2962	0	6
2022.05.24	14:00:00	3929.9	3941.2	3929.2	3931.4	3915	0	6
2022.05.24	15:00:00	3931.4	3939.8	3925.2	3936.0	3356	0	6
2022.05.24	16:00:00	3936.0	3941.3	3912.3	3913.3	12676	0	6
2022.05.24	17:00:00	3913.3	3914.5	3874.8	3886.0	19536	0	6
2022.05.24	18:00:00	3885.5	3915.5	3878.5	3907.8	16845	0	6
2022.05.24	19:00:00	3907.8	3931.5	3896.8	3907.8	14826	0	1
2022.05.24	20:00:00	3907.7	3925.3	3893.0	3920.5	13183	0	2
2022.05.24	21:00:00	3920.4	3937.8	3905.5	3913.5	15907	0	6
2022.05.24	22:00:00	3913.8	3957.3	3912.0	3945.8	16063	0	6
2022.05.24	23:00:00	3946.3	3947.3	3945.0	3945.5	37	0	6
2022.05.25	01:00:00	3962.3	3965.3	3960.8	3962.0	600	0	6
2022.05.25	02:00:00	3962.2	3966.5	3959.5	3961.8	1090	0	6
2022.05.25	03:00:00	3961.8	3961.8	3945.3	3952.3	2913	0	6
2022.05.25	04:00:00	3952.3	3958.5	3951.8	3957.8	2926	0	6
2022.05.25	05:00:00	3957.8	3963.8	3955.8	3959.3	2253	0	6
2022.05.25	06:00:00	3959.3	3971.8	3959.0	3970.0	1473	0	6
2022.05.25	07:00:00	3970.3	3970.3	3964.3	3965.3	1012	0	6
2022.05.25	08:00:00	3965.3	3969.5	3960.3	3963.3	2023	0	6
2022.05.25	09:00:00	3963.3	3971.0	3952.8	3970.0	3006	0	5
2022.05.25	10:00:00	3970.0	3970.3	3951.3	3952.8	5931	0	3
2022.05.25	11:00:00	3952.8	3955.0	3938.8	3943.5	4349	0	6
2022.05.25	12:00:00	3943.5	3949.1	3932.6	3946.9	3587	0	6
2022.05.25	13:00:00	3946.9	3950.6	3934.6	3935.4	3175	0	6
2022.05.25	14:00:00	3935.4	3940.1	3919.1	3926.4	5159	0	6
2022.05.25	15:00:00	3926.5	3932.1	3916.9	3929.6	5059	0	6
2022.05.25	16:00:00	3929.6	3959.1	3924.6	3950.4	13914	0	6
2022.05.25	17:00:00	3950.6	3980.4	3940.9	3969.6	18451	0	6
2022.05.25	18:00:00	3969.9	3970.6	3947.4	3957.6	14052	0	6
2022.05.25	19:00:00	3957.9	3963.4	3936.9	3950.1	10072	0	0
2022.05.25	20:00:00	3949.9	3957.6	3938.9	3950.6	9296	0	6
2022.05.25	21:00:00	3950.6	3984.9	3931.6	3983.1	24743	0	6
2022.05.25	22:00:00	3982.6	4000.6	3970.4	3981.9	13974	0	6
2022.05.25	23:00:00	3982.1	3982.4	3979.5	3982.1	34	0	7
2022.05.26	01:00:00	3973.9	3978.7	3973.4	3978.2	564	0	6
2022.05.26	02:00:00	3978.2	3980.9	3971.2	3972.4	1374	0	6
2022.05.26	03:00:00	3972.4	3995.7	3970.4	3994.4	3450	0	6
2022.05.26	04:00:00	3994.4	3996.2	3975.7	3976.9	3353	0	6
2022.05.26	05:00:00	3976.7	3981.7	3973.9	3977.7	2726	0	6
2022.05.26	06:00:00	3977.7	3979.2	3966.7	3978.2	2705	0	6
2022.05.26	07:00:00	3978.2	3978.8	3968.4	3969.2	1516	0	6
2022.05.26	08:00:00	3969.2	3972.9	3963.6	3966.6	3115	0	6
2022.05.26	09:00:00	3966.4	3973.7	3963.4	3971.9	2408	0	6
2022.05.26	10:00:00	3971.7	3995.4	3971.7	3995.2	3447	0	6
2022.05.26	11:00:00	3995.2	3995.4	3970.9	3975.9	3237	0	6
2022.05.26	12:00:00	3975.9	3991.2	3972.2	3989.2	2842	0	6
2022.05.26	13:00:00	3988.9	3994.9	3982.7	3992.2	2700	0	6
2022.05.26	14:00:00	3992.2	4012.4	3991.4	4004.7	4441	0	6
2022.05.26	15:00:00	4004.7	4007.7	3988.7	4003.2	5398	0	6
2022.05.26	16:00:00	4002.9	4033.5	3990.2	4031.0	12501	0	6
2022.05.26	17:00:00	4031.0	4046.0	4029.3	4045.5	10223	0	6
2022.05.26	18:00:00	4045.3	4055.0	4042.5	4049.8	6271	0	6
2022.05.26	19:00:00	4049.8	4069.5	4047.8	4069.0	4886	0	6
2022.05.26	20:00:00	4069.3	4076.0	4060.5	4068.3	5381	0	6
2022.05.26	21:00:00	4068.5	4072.0	4059.5	4065.8	6254	0	6
2022.05.26	22:00:00	4065.8	4076.0	4051.3	4058.5	9576	0	6
2022.05.26	23:00:00	4058.5	4059.3	4057.0	4057.0	41	0	7
2022.05.27	01:00:00	4056.9	4057.9	4054.4	4056.3	570	0	6
2022.05.27	02:00:00	4056.3	4061.1	4054.9	4058.9	1146	0	6
2022.05.27	03:00:00	4059.1	4061.6	4043.6	4049.1	2584	0	6
2022.05.27	04:00:00	4049.1	4054.6	4047.4	4052.4	2907	0	6
2022.05.27	05:00:00	4052.4	4053.9	4047.6	4048.6	1949	0	6
2022.05.27	06:00:00	4048.6	4055.4	4048.1	4050.4	1329	0	6
2022.05.27	07:00:00	4050.4	4056.4	4049.9	4054.1	789	0	6
2022.05.27	08:00:00	4054.1	4056.9	4047.6	4051.9	1470	0	6
2022.05.27	09:00:00	4051.9	4058.4	4047.3	4057.8	2094	0	6
2022.05.27	10:00:00	4057.8	4061.4	4051.1	4055.6	4439	0	6
2022.05.27	11:00:00	4055.6	4072.8	4053.6	4070.6	3503	0	6
2022.05.27	12:00:00	4070.3	4078.8	4063.3	4076.3	2539	0	6
2022.05.27	13:00:00	4076.3	4076.6	4066.6	4073.3	2718	0	6
2022.05.27	14:00:00	4073.3	4073.3	4058.8	4059.8	2716	0	6
2022.05.27	15:00:00	4059.8	4089.1	4058.6	4087.1	5186	0	6
2022.05.27	16:00:00	4086.8	4120.7	4080.4	4115.8	9482	0	6
2022.05.27	17:00:00	4115.8	4128.3	4112.1	4114.8	9618	0	6
2022.05.27	18:00:00	4114.8	4131.5	4110.5	4130.2	6585	0	6
2022.05.27	19:00:00	4130.5	4134.0	4123.2	4129.5	4579	0	6
2022.05.27	20:00:00	4129.2	4133.2	4124.6	4128.6	3844	0	6
2022.05.27	21:00:00	4128.3	4137.5	4125.3	4136.8	3471	0	0
2022.05.27	22:00:00	4136.5	4159.2	4135.2	4159.0	5663	0	1
2022.05.27	23:00:00	4158.7	4158.7	4157.2	4157.7	31	0	7
2022.05.30	01:00:00	4162.7	4167.5	4162.2	4166.4	750	0	6
2022.05.30	02:00:00	4166.4	4175.7	4165.2	4170.2	1679	0	6
2022.05.30	03:00:00	4170.2	4173.5	4165.5	4171.5	2490	0	6
2022.05.30	04:00:00	4171.5	4176.5	4168.5	4172.7	2498	0	6
2022.05.30	05:00:00	4172.7	4181.5	4171.2	4178.4	1876	0	6
2022.05.30	06:00:00	4178.4	4179.5	4174.2	4176.2	1201	0	6
2022.05.30	07:00:00	4176.2	4181.0	4174.7	4180.5	815	0	6
2022.05.30	08:00:00	4180.7	4193.2	4178.5	4193.0	2223	0	6
2022.05.30	09:00:00	4193.0	4198.0	4189.2	4193.5	2267	0	6
2022.05.30	10:00:00	4193.5	4200.0	4191.2	4197.5	3294	0	6
2022.05.30	11:00:00	4197.5	4202.5	4196.2	4197.0	1631	0	6
2022.05.30	12:00:00	4197.0	4204.7	4195.2	4202.7	1915	0	6
2022.05.30	13:00:00	4202.7	4203.0	4187.7	4192.4	2227	0	6
2022.05.30	14:00:00	4192.6	4192.7	4184.5	4186.5	1689	0	6
2022.05.30	15:00:00	4186.4	4186.5	4179.7	4184.5	2017	0	6
2022.05.30	16:00:00	4184.5	4187.2	4168.7	4174.2	3668	0	6
2022.05.30	17:00:00	4174.0	4181.7	4169.0	4179.5	2869	0	6
2022.05.30	18:00:00	4179.5	4186.5	4175.5	4181.7	2345	0	0
2022.05.30	19:00:00	4182.0	4188.7	4176.6	4180.4	3626	0	6
2022.05.30	20:00:00	4177.7	4177.7	4177.7	4177.7	1	0	10
2022.05.31	01:00:00	4166.4	4171.8	4163.4	4170.8	991	0	6
2022.05.31	02:00:00	4170.8	4182.8	4170.3	4180.8	1738	0	6
2022.05.31	03:00:00	4180.8	4182.0	4154.6	4160.7	4252	0	6
2022.05.31	04:00:00	4160.7	4165.9	4150.4	4161.7	4510	0	6
2022.05.31	05:00:00	4161.7	4170.5	4159.9	4170.5	3187	0	6
2022.05.31	06:00:00	4170.4	4171.2	4162.2	4167.2	2582	0	6
2022.05.31	07:00:00	4167.2	4170.0	4165.0	4168.2	1410	0	6
2022.05.31	08:00:00	4168.2	4172.0	4164.2	4164.7	2294	0	6
2022.05.31	09:00:00	4164.7	4167.2	4146.5	4152.0	3472	0	6
2022.05.31	10:00:00	4151.5	4153.2	4137.2	4142.6	5626	0	6
2022.05.31	11:00:00	4142.5	4168.0	4142.1	4159.5	4337	0	6
2022.05.31	12:00:00	4159.5	4159.5	4124.5	4131.9	5851	0	6
2022.05.31	13:00:00	4132.0	4147.0	4125.2	4139.0	3941	0	6
2022.05.31	14:00:00	4138.7	4151.5	4135.0	4140.0	3625	0	6
2022.05.31	15:00:00	4140.0	4140.7	4125.0	4126.1	4974	0	6
2022.05.31	16:00:00	4126.1	4146.0	4107.7	4117.2	14471	0	6
2022.05.31	17:00:00	4117.4	4140.0	4105.5	4135.7	18306	0	6
2022.05.31	18:00:00	4135.9	4154.2	4117.7	4151.5	13612	0	6
2022.05.31	19:00:00	4151.2	4163.0	4140.2	4157.2	9942	0	6
2022.05.31	20:00:00	4157.0	4168.7	4141.5	4167.7	11839	0	6
2022.05.31	21:00:00	4167.5	4170.2	4127.7	4135.7	12766	0	6
2022.05.31	22:00:00	4135.7	4158.0	4126.0	4132.5	14774	0	6
2022.06.01	01:00:00	4138.4	4145.9	4138.4	4145.2	545	0	6
2022.06.01	02:00:00	4145.2	4151.2	4141.9	4150.4	1148	0	6
2022.06.01	03:00:00	4150.4	4154.9	4150.4	4152.2	1765	0	6
2022.06.01	04:00:00	4152.2	4158.9	4150.9	4155.7	1882	0	6
2022.06.01	05:00:00	4155.7	4156.6	4147.7	4148.4	1760	0	6
2022.06.01	06:00:00	4148.4	4149.4	4144.9	4148.4	1224	0	6
2022.06.01	07:00:00	4148.4	4150.4	4140.9	4149.2	1251	0	6
2022.06.01	08:00:00	4149.2	4153.4	4132.4	4136.2	2611	0	6
2022.06.01	09:00:00	4136.2	4146.7	4133.4	4146.2	3321	0	6
2022.06.01	10:00:00	4146.2	4151.9	4138.9	4142.7	5212	0	6
2022.06.01	11:00:00	4142.7	4144.3	4128.2	4135.7	4384	0	6
2022.06.01	12:00:00	4135.7	4144.2	4135.4	4137.7	2580	0	6
2022.06.01	13:00:00	4137.7	4139.2	4129.2	4132.6	2849	0	6
2022.06.01	14:00:00	4132.6	4146.7	4132.6	4146.7	3068	0	6
2022.06.01	15:00:00	4146.7	4155.4	4144.4	4149.9	3578	0	6
2022.06.01	16:00:00	4149.9	4167.4	4144.4	4152.8	13248	0	6
2022.06.01	17:00:00	4152.7	4157.2	4095.9	4112.2	17323	0	6
2022.06.01	18:00:00	4111.9	4112.2	4078.2	4080.9	15138	0	6
2022.06.01	19:00:00	4080.7	4090.2	4074.2	4084.7	11490	0	6
2022.06.01	20:00:00	4084.6	4108.7	4082.4	4102.9	11152	0	6
2022.06.01	21:00:00	4102.9	4127.7	4101.4	4115.9	12441	0	6
2022.06.01	22:00:00	4115.9	4128.9	4099.9	4100.7	13639	0	6
2022.06.02	01:00:00	4095.8	4096.8	4091.6	4092.1	903	0	6
2022.06.02	02:00:00	4092.2	4095.3	4087.3	4089.1	1867	0	6
2022.06.02	03:00:00	4089.1	4108.6	4085.1	4106.1	3451	0	0
2022.06.02	04:00:00	4106.1	4109.9	4102.1	4102.6	2889	0	6
2022.06.02	05:00:00	4102.6	4107.4	4097.6	4100.9	2571	0	6
2022.06.02	06:00:00	4100.9	4103.6	4098.1	4101.6	1644	0	6
2022.06.02	07:00:00	4101.4	4105.9	4100.1	4104.9	806	0	6
2022.06.02	08:00:00	4104.9	4106.4	4094.6	4102.9	1968	0	6
2022.06.02	09:00:00	4102.9	4109.9	4099.9	4109.6	1807	0	6
2022.06.02	10:00:00	4109.4	4117.8	4108.4	4111.6	3143	0	6
2022.06.02	11:00:00	4111.6	4122.9	4108.1	4116.9	2393	0	1
2022.06.02	12:00:00	4116.9	4123.6	4111.1	4117.4	2337	0	6
2022.06.02	13:00:00	4117.4	4126.4	4113.1	4125.1	2128	0	6
2022.06.02	14:00:00	4124.9	4125.4	4119.1	4122.6	1983	0	6
2022.06.02	15:00:00	4122.6	4124.4	4112.6	4113.4	5341	0	6
2022.06.02	16:00:00	4113.1	4116.4	4077.1	4086.0	18201	0	6
2022.06.02	17:00:00	4085.4	4109.9	4074.4	4101.6	22155	0	1
2022.06.02	18:00:00	4101.4	4137.9	4099.8	4127.3	12811	0	6
2022.06.02	19:00:00	4127.4	4151.1	4125.1	4147.1	9175	0	6
2022.06.02	20:00:00	4147.4	4156.6	4140.6	4154.0	7510	0	3
